step,type,amount,nameOrig,nameDest,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
1891,PAYMENT,3270.08,C2140194,M763686,437176.48,433906.4,192433.27,195703.35,0,0
1892,TRANSFER,1110.81,C9770838,C2935113,68214.19,67103.38,99561.04,100671.85,0,0
1893,CASH_OUT,458.16,C7907400,C2217071,348940.98,348482.82,81094.29,81552.45,0,0
1894,CASH_OUT,880.76,C6799667,C5108603,357080.04,356199.28,140518.34,141399.1,0,0
1895,CASH_OUT,918.99,C4337174,C1641849,330587.06,329668.07,184091.79,185010.78,0,0
1896,CASH_IN,523.21,C8670955,C2813543,304596.8,304073.59,121474.71,121997.92,0,0
1897,CASH_IN,653.54,C6573147,C1028374,261758.21,261104.67,45013.72,45667.26,0,0
1898,PAYMENT,26830.49,C5528972,M736130,176645.77,149815.28,10181.31,37011.8,0,0
1899,TRANSFER,3367.21,C5137722,C8106470,484864.2,481496.99,67591.72,70958.93,0,0
1900,CASH_OUT,607.31,C2229110,C9722815,428903.08,428295.77,58012.95,58620.26,0,0
1901,TRANSFER,4420.06,C7089806,C2921859,1117.15,0.0,126235.29,130655.35,0,0
1902,TRANSFER,562.48,C7264956,C6171716,257764.51,257202.03,178683.57,179246.05,0,0
1903,CASH_IN,11455.78,C3710895,C2344047,28748.36,17292.58,1178.22,12634.0,0,0
1904,TRANSFER,2296.83,C4553384,C3219824,53582.03,51285.2,69944.34,72241.17,0,0
1905,CASH_OUT,884.83,C3351868,C3219824,4431.87,3547.04,86160.76,87045.59,0,0
1906,PAYMENT,2684.99,C8670955,M736130,449254.98,446569.99,82143.81,84828.8,0,0
1907,CASH_IN,47.38,C5108603,C6279418,384723.8,384676.42,50026.95,50074.33,0,0
1908,TRANSFER,115.18,C8106470,C4374754,182247.85,182132.67,178438.68,178553.86,0,0
1909,TRANSFER,100.7,C5017343,C7120868,494684.62,494583.92,131255.93,131356.63,0,0
1910,TRANSFER,1459.55,C1938483,C3219824,373545.54,372085.99,1162.04,2621.59,0,0
1911,DEBIT,35067.5,C7685149,C8082668,55332.82,20265.32,56979.95,92047.45,0,0
1912,PAYMENT,95092.02,C1247595,M188914,165606.76,70514.74,6321.31,101413.33,0,0
1913,CASH_OUT,3928.85,C9910817,C3726327,491464.35,487535.5,23758.46,27687.31,0,0
1914,TRANSFER,2986.0,C4946066,C3670896,357160.48,354174.48,64977.54,67963.54,0,0
1915,CASH_OUT,29.9,C8526486,C5130808,362997.28,362967.38,148378.64,148408.54,0,0
1916,DEBIT,370.43,C7366205,C3728882,478839.3,478468.87,158542.59,158913.02,0,0
1917,PAYMENT,226.88,C9626108,M736130,6824.48,6597.6,136887.53,137114.41,0,0
1918,PAYMENT,316.81,C2188789,M400850,488219.26,487902.45,147486.31,147803.12,0,0
1919,TRANSFER,783.45,C3770370,C9937326,242964.62,242181.17,152179.98,152963.43,0,0
1920,PAYMENT,426.59,C4539704,M790855,255619.92,255193.33,49893.36,50319.95,0,0
1921,CASH_OUT,20.93,C2876828,C6120253,123677.19,123656.26,164121.88,164142.81,0,0
1922,PAYMENT,4894.27,C1397023,M796101,404976.23,400081.96,140228.99,145123.26,0,0
1923,TRANSFER,128.32,C4679591,C2525206,496275.83,496147.51,118239.24,118367.56,0,0
1924,CASH_OUT,1769.57,C1054447,C2197935,66147.91,64378.34,7673.29,9442.86,0,0
1925,CASH_IN,69436.32,C6292423,C3790237,8830.67,0.0,39928.7,109365.02,0,0
1926,DEBIT,174.38,C1908841,C5673212,262485.59,262311.21,140031.77,140206.15,0,0
1927,CASH_IN,6.95,C5924115,C2130789,213037.93,213030.98,12269.94,12276.89,0,0
1928,TRANSFER,618.93,C3608513,C7693979,55027.47,54408.54,72715.23,73334.16,0,0
1929,CASH_IN,9916.14,C6507321,C1848731,123484.32,113568.18,179021.25,188937.39,0,0
1930,PAYMENT,55088.43,C2867825,M424308,330215.38,275126.95,64327.92,119416.35,0,0
1931,PAYMENT,93.78,C2161193,M805477,303260.91,303167.13,86181.51,86275.29,0,0
1932,PAYMENT,2961.34,C2149597,M674553,167141.07,164179.73,22305.72,25267.06,0,0
1933,CASH_OUT,432.41,C3670896,C2154126,385231.82,384799.41,26061.62,26494.03,0,0
1934,TRANSFER,887.23,C7829332,C8290770,389404.15,388516.92,105772.41,106659.64,0,0
1935,TRANSFER,217224.51,C7003042,C2437026,105016.65,0.0,177438.76,394663.27,0,0
1936,PAYMENT,54.27,C8290770,M808446,60177.17,60122.9,117312.29,117366.56,0,0
1937,CASH_IN,1821.62,C2724590,C1790481,96463.75,94642.13,89153.96,90975.58,0,0
1938,PAYMENT,2794.44,C5449324,M324082,171448.98,168654.54,145070.13,147864.57,0,0
1939,CASH_IN,9619.74,C7455324,C1156287,360384.73,350764.99,8762.22,18381.96,0,0
1940,PAYMENT,1334.04,C6855396,M277934,126262.75,124928.71,175415.07,176749.11,0,0
1941,DEBIT,2030.63,C3646552,C4993055,447456.51,445425.88,89696.44,91727.07,0,0
1942,CASH_OUT,501.05,C7728339,C6770619,241410.31,240909.26,104752.55,105253.6,0,0
1943,CASH_IN,1878.55,C2571945,C5443951,299576.83,297698.28,139341.25,141219.8,0,0
1944,PAYMENT,552.04,C8090293,M563246,30396.7,29844.66,194494.8,195046.84,0,0
1945,PAYMENT,3801.47,C9997381,M708158,342347.14,338545.67,174051.14,177852.61,0,0
1946,CASH_IN,523.63,C3396987,C1983738,375363.9,374840.27,76830.08,77353.71,0,0
1947,CASH_OUT,2331.35,C3351868,C5641923,135747.09,133415.74,36813.27,39144.62,0,0
1948,PAYMENT,1034.29,C6707197,M563638,348360.87,347326.58,175831.0,176865.29,0,0
1949,DEBIT,10426.44,C9164991,C1666754,353877.01,343450.57,105014.64,115441.08,0,0
1950,PAYMENT,989.51,C2871534,M282480,354127.35,353137.84,110430.18,111419.69,0,0
1951,PAYMENT,31.62,C8090293,M437902,119108.39,119076.77,7818.14,7849.76,0,0
1952,PAYMENT,13682.09,C9153566,M425498,66485.7,52803.61,174676.57,188358.66,0,0
1953,PAYMENT,179.21,C7273233,M749342,104986.19,104806.98,23236.97,23416.18,0,0
1954,CASH_OUT,296.62,C1604451,C8106422,486109.31,485812.69,64912.37,65208.99,0,0
1955,CASH_IN,333.18,C6855396,C7089806,361039.8,360706.62,81668.58,82001.76,0,0
1956,CASH_OUT,17134.96,C4860684,C2714803,312977.65,295842.69,2081.64,19216.6,0,0
1957,TRANSFER,15.31,C2935113,C2161193,88367.62,88352.31,194320.94,194336.25,0,0
1958,TRANSFER,582740.39,C6266630,C3090865,291630.61,0.0,137623.08,720363.47,0,0
1959,CASH_IN,9064.43,C6438436,C2876932,317152.77,308088.34,110175.56,119239.99,0,0
1960,DEBIT,1713.82,C2871534,C4860684,134396.75,132682.93,116332.76,118046.58,0,0
1961,DEBIT,982.61,C2940214,C4191175,77820.74,76838.13,46344.63,47327.24,0,0
1962,CASH_OUT,1941.29,C2626229,C7730428,451084.07,449142.78,18738.21,20679.5,0,0
1963,PAYMENT,3109.59,C9548432,M749342,431176.09,428066.5,37771.98,40881.57,0,0
1964,TRANSFER,3985.55,C1463060,C4679591,323782.14,319796.59,4209.46,8195.01,0,0
1965,PAYMENT,3331.6,C7700828,M749342,197098.67,193767.07,121564.42,124896.02,0,0
1966,PAYMENT,1311.81,C1728977,M400850,122626.92,121315.11,181826.21,183138.02,0,0
1967,CASH_IN,739.02,C2694522,C7705490,263389.27,262650.25,145352.92,146091.94,0,0
1968,DEBIT,810.34,C2548511,C2694522,188937.56,188127.22,4143.18,4953.52,0,0
1969,DEBIT,742.62,C8315831,C6171716,467338.87,466596.25,26435.81,27178.43,0,0
1970,CASH_OUT,10588.67,C5017343,C1538552,469299.2,458710.53,119927.44,130516.11,0,0
1971,DEBIT,3594.33,C4744854,C8606962,271185.08,267590.75,163651.07,167245.4,0,0
1972,DEBIT,3.06,C7067228,C7455324,69615.05,69611.99,151934.35,151937.41,0,0
1973,CASH_IN,4071.64,C8698256,C8350099,165878.16,161806.52,30902.66,34974.3,0,0
1974,PAYMENT,1618.85,C4731818,M884475,313742.93,312124.08,24615.1,26233.95,0,0
1975,DEBIT,1056.36,C7377459,C9487336,148369.25,147312.89,102308.48,103364.84,0,0
1976,DEBIT,504.19,C4842788,C2867825,456083.48,455579.29,4800.17,5304.36,0,0
1977,TRANSFER,10386.12,C7730428,C4594297,327682.3,317296.18,45176.88,55563.0,0,0
1978,DEBIT,7295.79,C2016911,C7417985,442111.96,434816.17,164556.97,171852.76,0,0
1979,PAYMENT,233.75,C3342608,M521947,112261.23,112027.48,191293.3,191527.05,0,0
1980,PAYMENT,2475.27,C3094235,M324082,166862.4,164387.13,72098.7,74573.97,0,0
1981,CASH_IN,157.07,C7067228,C3678638,302253.19,302096.12,35613.56,35770.63,0,0
1982,TRANSFER,69.46,C1852264,C4679591,339716.66,339647.2,30044.01,30113.47,0,0
1983,CASH_OUT,313.11,C6229731,C1162230,408781.27,408468.16,69677.14,69990.25,0,0
1984,PAYMENT,6153.57,C3011363,M932291,184556.25,178402.68,53080.19,59233.76,0,0
1985,CASH_IN,7377.94,C3094235,C1419610,430856.99,423479.05,195609.88,202987.82,0,0
1986,CASH_OUT,3060.0,C7730428,C2074176,73890.09,70830.09,89339.08,92399.08,0,0
1987,DEBIT,4675.97,C9436429,C6770619,56582.02,51906.05,85490.63,90166.6,0,0
1988,CASH_OUT,3078.99,C6292423,C1768805,161526.71,158447.72,25507.15,28586.14,0,0
1989,CASH_OUT,304.0,C4594297,C2074176,247103.24,246799.24,96257.71,96561.71,0,0
1990,CASH_IN,2601.5,C2548511,C3484601,166732.57,164131.07,160428.19,163029.69,0,0
1991,CASH_OUT,5436.11,C4337174,C2016911,209329.82,203893.71,99420.46,104856.57,0,0
1992,TRANSFER,4957.13,C2217071,C8688755,410702.1,405744.97,76925.45,81882.58,0,0
1993,CASH_OUT,11823.29,C1247595,C6033115,288938.22,277114.93,138699.79,150523.08,0,0
1994,CASH_OUT,4521.54,C4818418,C4226067,117596.53,113074.99,573.22,5094.76,0,0
1995,CASH_IN,2214.75,C8078673,C7829332,279187.23,276972.48,191523.15,193737.9,0,0
1996,CASH_IN,9323.57,C2556017,C5672073,180429.27,171105.7,169865.82,179189.39,0,0
1997,CASH_OUT,1039.98,C1938483,C9852897,230194.19,229154.21,167050.47,168090.45,0,0
1998,TRANSFER,187.96,C1247595,C9517169,105368.68,105180.72,44917.44,45105.4,0,0
1999,CASH_OUT,791.45,C5479144,C8722606,351981.43,351189.98,75492.16,76283.61,0,0
2000,PAYMENT,247.2,C4965789,M674553,27041.67,26794.47,21201.97,21449.17,0,0
2001,CASH_OUT,284.19,C9436429,C9479356,435238.49,434954.3,6037.15,6321.34,0,0
2002,TRANSFER,821.36,C7350753,C4337174,38532.65,37711.29,113836.63,114657.99,0,0
2003,DEBIT,224.79,C5491946,C1028374,91212.26,90987.47,148711.59,148936.38,0,0
2004,CASH_OUT,592.34,C6866294,C4374754,235092.25,234499.91,144511.48,145103.82,0,0
2005,TRANSFER,24.85,C7117837,C4348276,6604.71,6579.86,22253.33,22278.18,0,0
2006,PAYMENT,1680.06,C1701771,M631756,302086.8,300406.74,34716.04,36396.1,0,0
2007,PAYMENT,1099.28,C4191175,M451470,211810.38,210711.1,189648.39,190747.67,0,0
2008,TRANSFER,213.97,C6507321,C9197443,459575.12,459361.15,100374.49,100588.46,0,0
2009,CASH_OUT,4098.97,C2564689,C4567281,135913.8,131814.83,18387.31,22486.28,0,0
2010,TRANSFER,7151.95,C5107245,C8290770,105932.12,98780.17,123808.75,130960.7,0,0
2011,PAYMENT,44.03,C9548432,M749342,372997.87,372953.84,111858.86,111902.89,0,0
2012,DEBIT,238.54,C4731818,C2022698,238708.13,238469.59,130539.99,130778.53,0,0
2013,TRANSFER,235.5,C1908841,C3396987,27335.83,27100.33,74295.63,74531.13,0,0
2014,TRANSFER,167.37,C1971823,C7120868,52200.03,52032.66,72540.33,72707.7,0,0
2015,CASH_OUT,5761.48,C4841005,C9478454,119764.96,114003.48,32552.08,38313.56,0,0
2016,PAYMENT,744.23,C1192619,M808446,5488.51,4744.28,181937.4,182681.63,0,0
2017,PAYMENT,646.11,C7455324,M636004,464600.95,463954.84,48067.03,48713.14,0,0
2018,PAYMENT,19.93,C6022741,M563246,22437.27,22417.34,197298.79,197318.72,0,0
2019,TRANSFER,3908.22,C6708456,C5159166,46605.47,42697.25,61720.97,65629.19,0,0
2020,CASH_IN,91.97,C9580255,C9937326,479369.51,479277.54,100043.22,100135.19,0,0
2021,PAYMENT,1236.28,C5171761,M790855,177918.65,176682.37,25903.38,27139.66,0,0
2022,CASH_OUT,1909.8,C2191066,C5673212,448255.59,446345.79,100715.68,102625.48,0,0
2023,TRANSFER,16669.19,C2173965,C5491946,11842.66,0.0,159213.86,175883.05,0,0
2024,TRANSFER,80.03,C8536477,C3770370,80611.5,80531.47,136474.8,136554.83,0,0
2025,PAYMENT,2.61,C2876932,M528231,476409.15,476406.54,46314.02,46316.63,0,0
2026,PAYMENT,1583.98,C5476257,M596171,70431.31,68847.33,143710.91,145294.89,0,0
2027,CASH_IN,40175.89,C5130808,C6271130,496139.44,455963.55,121747.79,161923.68,0,0
2028,TRANSFER,13067.62,C4305700,C6543670,223740.1,210672.48,26239.51,39307.13,0,0
2029,PAYMENT,1667.9,C1162230,M197923,470070.57,468402.67,8002.58,9670.48,0,0
2030,CASH_OUT,410.23,C3670896,C6692553,119555.31,119145.08,199401.9,199812.13,0,0
2031,CASH_OUT,5509.59,C4539704,C1131249,313894.82,308385.23,99504.56,105014.15,0,0
2032,DEBIT,156.48,C1538552,C9722815,435228.74,435072.26,109427.21,109583.69,0,0
2033,CASH_IN,2843.29,C4226067,C3011363,47057.0,44213.71,62743.74,65587.03,0,0
2034,CASH_IN,3013.75,C7637601,C6770619,140058.66,137044.91,72665.65,75679.4,0,0
2035,PAYMENT,9140.04,C7073292,M277934,385970.26,376830.22,51588.82,60728.86,0,0
2036,TRANSFER,273571.99,C6438436,C8315831,438328.93,164756.94,28089.45,301661.44,0,0
2037,PAYMENT,2403.86,C6022741,M708158,19796.32,17392.46,171800.65,174204.51,0,0
2038,TRANSFER,396.26,C8412769,C5476257,64492.12,64095.86,73346.45,73742.71,0,0
2039,DEBIT,1041.95,C3030113,C8106470,41745.27,40703.32,82638.85,83680.8,0,0
2040,TRANSFER,31.88,C3670896,C1109031,310306.86,310274.98,128773.36,128805.24,0,0
2041,CASH_OUT,273.3,C4337174,C6120253,410617.52,410344.22,1588.59,1861.89,0,0
2042,DEBIT,483.69,C3770370,C7897151,79102.9,78619.21,79856.08,80339.77,0,0
2043,PAYMENT,384.45,C6692553,M958179,231139.29,230754.84,18700.62,19085.07,0,0
2044,TRANSFER,1487.29,C1701771,C1156287,450063.26,448575.97,92970.6,94457.89,0,0
2045,PAYMENT,211.7,C2935113,M442027,458730.18,458518.48,184498.15,184709.85,0,0
2046,CASH_OUT,10322.29,C2065818,C3351868,164360.32,154038.03,63456.97,73779.26,0,0
2047,CASH_IN,1097.09,C9519948,C1192619,351145.42,350048.33,95243.89,96340.98,0,0
2048,PAYMENT,1076.42,C8536477,M437902,77870.56,76794.14,93993.51,95069.93,0,0
2049,CASH_OUT,569.19,C2074176,C1131249,15661.63,15092.44,120215.48,120784.67,0,0
2050,TRANSFER,1495.75,C7829332,C9147706,489280.41,487784.66,42684.17,44179.92,0,0
2051,PAYMENT,5711.27,C2571945,M397571,341835.72,336124.45,53969.62,59680.89,0,0
2052,CASH_OUT,193.59,C5918715,C4842788,34629.52,34435.93,81013.7,81207.29,0,0
2053,PAYMENT,294.06,C6507321,M320392,435644.56,435350.5,104955.59,105249.65,0,0
2054,CASH_OUT,597.38,C9197443,C9548432,415274.55,414677.17,18488.25,19085.63,0,0
2055,CASH_IN,74.31,C2188789,C2940214,148452.49,148378.18,39721.06,39795.37,0,0
2056,CASH_IN,213.04,C3641282,C8999183,267753.15,267540.11,156771.48,156984.52,0,0
2057,CASH_IN,423.08,C7728339,C3219824,456298.91,455875.83,114063.37,114486.45,0,0
2058,DEBIT,6302.98,C8351517,C9196204,99279.99,92977.01,144544.74,150847.72,0,0
2059,CASH_OUT,1854.04,C6292423,C1352896,332031.47,330177.43,164700.76,166554.8,0,0
2060,CASH_OUT,1615.14,C5453786,C5382463,158257.64,156642.5,30101.26,31716.4,0,0
2061,TRANSFER,6013.7,C7730428,C3011363,432150.67,426136.97,22721.38,28735.08,0,0
2062,CASH_IN,833.19,C5673212,C2876828,260345.85,259512.66,735.38,1568.57,0,0
2063,TRANSFER,2394.5,C5107245,C7194416,224664.33,222269.83,193891.5,196286.0,0,0
2064,PAYMENT,892.08,C6707197,M188914,489515.99,488623.91,84035.22,84927.3,0,0
2065,TRANSFER,1864.46,C5443951,C1852264,188778.29,186913.83,69617.11,71481.57,0,0
2066,CASH_IN,341.89,C5163555,C2936571,477552.23,477210.34,74051.28,74393.17,0,0
2067,TRANSFER,8.35,C6229731,C8350099,251042.6,251034.25,173551.63,173559.98,0,0
2068,CASH_OUT,838.36,C7003042,C9164991,207026.86,206188.5,70345.8,71184.16,0,0
2069,DEBIT,18873.16,C3790237,C7640184,487035.08,468161.92,67165.32,86038.48,0,0
2070,CASH_IN,6991.36,C3597059,C7818496,186560.74,179569.38,110550.71,117542.07,0,0
2071,PAYMENT,7561.27,C7728339,M974224,142513.97,134952.7,131921.12,139482.39,0,0
2072,CASH_OUT,12994.24,C7194416,C3109911,351046.31,338052.07,187580.31,200574.55,0,0
2073,CASH_IN,1309.39,C4905582,C4226067,402969.88,401660.49,20762.41,22071.8,0,0
2074,CASH_OUT,1627.23,C5394880,C5191056,51837.65,50210.42,149988.74,151615.97,0,0
2075,CASH_OUT,318.84,C9487336,C2694522,316762.58,316443.74,100672.3,100991.14,0,0
2076,DEBIT,582.81,C3970445,C3770370,425852.63,425269.82,42374.23,42957.04,0,0
2077,CASH_OUT,3757.62,C2154126,C2651177,57250.55,53492.93,171268.53,175026.15,0,0
2078,CASH_IN,12182.66,C9143903,C4652414,206467.37,194284.71,164083.6,176266.26,0,0
2079,CASH_OUT,829.74,C2818692,C4191175,3802.57,2972.83,74928.76,75758.5,0,0
2080,PAYMENT,445.69,C3109911,M884475,439803.58,439357.89,52899.81,53345.5,0,0
2081,DEBIT,1097.79,C8434500,C4009172,120777.22,119679.43,180037.45,181135.24,0,0
2082,TRANSFER,3649.75,C2458591,C4903402,76687.67,73037.92,74881.15,78530.9,0,0
2083,DEBIT,61.09,C2818692,C1852264,158735.48,158674.39,34082.15,34143.24,0,0
2084,CASH_OUT,11.11,C9147706,C6007072,277869.79,277858.68,78272.48,78283.59,0,0
2085,CASH_OUT,364.65,C4214348,C3608513,400665.82,400301.17,115570.72,115935.37,0,0
2086,PAYMENT,95.45,C3484601,M974224,488677.82,488582.37,34743.45,34838.9,0,0
2087,CASH_IN,396.91,C6271130,C9375710,218700.79,218303.88,19915.58,20312.49,0,0
2088,DEBIT,816.02,C2375453,C5479144,315720.53,314904.51,156856.26,157672.28,0,0
2089,DEBIT,442.97,C2262382,C1326765,418668.94,418225.97,31810.63,32253.6,0,0
2090,PAYMENT,20028.97,C4823498,M528231,12820.12,0.0,2307.62,22336.59,0,0
2091,CASH_OUT,2107.99,C4539704,C9478454,309049.82,306941.83,108734.5,110842.49,0,0
2092,CASH_IN,2000.09,C2737893,C2651177,12644.94,10644.85,146833.83,148833.92,0,0
2093,CASH_IN,3806.31,C7194416,C1604451,388794.87,384988.56,37311.03,41117.34,0,0
2094,CASH_OUT,112.43,C5924115,C4553384,96914.46,96802.03,168091.36,168203.79,0,0
2095,CASH_OUT,8762.39,C8835373,C7110622,130239.86,121477.47,10349.77,19112.16,0,0
2096,PAYMENT,942.44,C1538552,M636004,11570.41,10627.97,196959.57,197902.01,0,0
2097,DEBIT,4192.12,C3728882,C4185957,463599.51,459407.39,24536.86,28728.98,0,0
2098,PAYMENT,128.55,C2876828,M346277,90313.85,90185.3,15476.29,15604.84,0,0
2099,DEBIT,49.03,C9877065,C5171761,50335.86,50286.83,159088.29,159137.32,0,0
2100,TRANSFER,5629.52,C2344047,C2876932,38156.34,32526.82,137467.28,143096.8,0,0
2101,TRANSFER,2328.13,C3030113,C7194416,454151.2,451823.07,161709.81,164037.94,0,0
2102,PAYMENT,180.53,C3341057,M346277,89338.54,89158.01,113458.77,113639.3,0,0
2103,CASH_OUT,192.61,C4335942,C5479144,487957.94,487765.33,198747.92,198940.53,0,0
2104,TRANSFER,10413.62,C3194789,C1852264,273241.39,262827.77,31677.65,42091.27,0,0
2105,CASH_OUT,101.61,C3871230,C2839607,303055.39,302953.78,107190.84,107292.45,0,0
2106,TRANSFER,29300.09,C1744682,C4539704,108153.26,78853.17,72978.13,102278.22,0,0
2107,CASH_IN,181.05,C1445199,C4694634,69282.51,69101.46,16688.55,16869.6,0,0
2108,CASH_OUT,3931.53,C5107245,C5017343,136833.24,132901.71,39847.51,43779.04,0,0
2109,PAYMENT,568.36,C4240180,M587575,325962.27,325393.91,93408.75,93977.11,0,0
2110,DEBIT,3664.24,C7728339,C5374922,473172.84,469508.6,184469.62,188133.86,0,0
2111,PAYMENT,369.36,C8082668,M934692,423017.89,422648.53,143479.23,143848.59,0,0
2112,CASH_IN,791.88,C7377459,C5569244,396576.62,395784.74,117515.78,118307.66,0,0
2113,PAYMENT,1190.15,C8852574,M790855,243915.89,242725.74,176571.47,177761.62,0,0
2114,TRANSFER,147.77,C6262632,C5041154,407946.1,407798.33,124582.19,124729.96,0,0
2115,CASH_OUT,4825.4,C7818496,C2065818,283571.02,278745.62,74792.1,79617.5,0,0
2116,CASH_OUT,392.91,C2622631,C8633773,83624.53,83231.62,6752.0,7144.91,0,0
2117,TRANSFER,694.23,C4533779,C8761611,146736.77,146042.54,165337.28,166031.51,0,0
2118,CASH_OUT,150.1,C6304573,C4594297,199153.33,199003.23,22929.99,23080.09,0,0
2119,DEBIT,6.52,C7818496,C9279821,178872.26,178865.74,14528.07,14534.59,0,0
2120,CASH_OUT,748.41,C6944126,C6292423,389757.28,389008.87,24460.72,25209.13,0,0
2121,PAYMENT,136657.2,C3341057,M277934,164434.69,27777.49,93075.33,229732.53,0,0
2122,DEBIT,5266.96,C9398441,C8351517,33117.57,27850.61,56722.85,61989.81,0,0
2123,PAYMENT,1055.19,C6707197,M442027,280479.35,279424.16,143253.12,144308.31,0,0
2124,CASH_IN,648.21,C1415846,C9996414,286974.2,286325.99,129254.02,129902.23,0,0
2125,CASH_OUT,1147.03,C4586084,C4769795,406697.24,405550.21,39630.08,40777.11,0,0
2126,PAYMENT,3275.54,C2140194,M708158,23395.92,20120.38,54883.09,58158.63,0,0
2127,PAYMENT,103.38,C5785687,M681343,300715.34,300611.96,118234.22,118337.6,0,0
2128,PAYMENT,10184.72,C1499914,M282480,8918.15,0.0,156661.13,166845.85,0,0
2129,CASH_OUT,4586.0,C5614226,C5977931,142182.91,137596.91,168328.57,172914.57,0,0
2130,TRANSFER,4611.79,C1156287,C8670955,19560.12,14948.33,128955.13,133566.92,0,0
2131,PAYMENT,2635.82,C5855124,M451470,401256.64,398620.82,144650.73,147286.55,0,0
2132,PAYMENT,1140.51,C2940214,M525800,200172.17,199031.66,111290.04,112430.55,0,0
2133,PAYMENT,4212.12,C6596150,M424308,196663.75,192451.63,139291.39,143503.51,0,0
2134,TRANSFER,3581.83,C1701771,C3871230,421537.82,417955.99,187540.75,191122.58,0,0
2135,PAYMENT,540.19,C8294150,M424308,412728.26,412188.07,27746.88,28287.07,0,0
2136,CASH_IN,348.21,C1649691,C7705490,217841.23,217493.02,34038.29,34386.5,0,0
2137,PAYMENT,1344.41,C2626229,M749342,451440.29,450095.88,197913.01,199257.42,0,0
2138,CASH_IN,24295.35,C3608513,C9197443,441659.67,417364.32,8615.24,32910.59,0,0
2139,PAYMENT,92.0,C7693979,M799287,131863.57,131771.57,137584.32,137676.32,0,0
2140,DEBIT,58.26,C1908841,C1971823,349332.42,349274.16,184971.68,185029.94,0,0
2141,CASH_OUT,1524.65,C2197935,C5107245,159666.34,158141.69,29600.3,31124.95,0,0
2142,CASH_OUT,1214.12,C2264748,C8210624,223389.87,222175.75,24474.66,25688.78,0,0
2143,TRANSFER,1551.04,C2936571,C9436429,330634.49,329083.45,195269.89,196820.93,0,0
2144,PAYMENT,1786.31,C2935113,M923927,112915.26,111128.95,52762.41,54548.72,0,0
2145,PAYMENT,701.76,C5918715,M525800,279257.62,278555.86,174574.47,175276.23,0,0
2146,CASH_OUT,21584.42,C3995870,C8852574,347482.53,325898.11,15028.88,36613.3,0,0
2147,TRANSFER,44.62,C1192619,C2719583,335249.48,335204.86,93630.08,93674.7,0,0
2148,TRANSFER,209.14,C2344047,C5663623,170225.07,170015.93,162799.08,163008.22,0,0
2149,CASH_OUT,892.02,C4426900,C3030113,380243.98,379351.96,62365.09,63257.11,0,0
2150,TRANSFER,41.0,C4539704,C2375453,52830.24,52789.24,26012.1,26053.1,0,0
2151,CASH_IN,771.46,C7754864,C5785687,433929.39,433157.93,102692.81,103464.27,0,0
2152,CASH_OUT,30422.58,C2525206,C5437923,138919.22,108496.64,32839.26,63261.84,0,0
2153,PAYMENT,1143.41,C2936571,M596171,51032.17,49888.76,92190.82,93334.23,0,0
2154,PAYMENT,1739.58,C3728882,M497562,8293.97,6554.39,92169.36,93908.94,0,0
2155,PAYMENT,88.21,C8999183,M932291,265442.7,265354.49,70391.36,70479.57,0,0
2156,PAYMENT,319.67,C6855396,M528231,177213.42,176893.75,42413.21,42732.88,0,0
2157,TRANSFER,517.81,C9147706,C9770838,166869.75,166351.94,88268.12,88785.93,0,0
2158,TRANSFER,580.89,C5661907,C7003042,191261.26,190680.37,185603.99,186184.88,0,0
2159,PAYMENT,14232.56,C2525206,M100425,88322.55,74089.99,55185.14,69417.7,0,0
2160,CASH_OUT,3345.54,C5004485,C9075854,54592.28,51246.74,9974.29,13319.83,0,0
2161,PAYMENT,118.76,C3728882,M797229,57593.95,57475.19,179011.69,179130.45,0,0
2162,CASH_OUT,1795.45,C2785277,C7022674,266065.86,264270.41,55091.9,56887.35,0,0
2163,DEBIT,2970.38,C6120253,C2164686,202279.7,199309.32,78577.08,81547.46,0,0
